"GRAPROES_NUM","PER_VPH_INTER"
13.46,"86.4865%"
13.53,"86.1111%"
13.41,"83.7838%"
12.34,"88.8889%"
13.63,"96.4286%"
12.14,"90.5660%"
12.53,"94.5946%"
13.16,"88.6364%"
12.45,"96.7742%"
12.79,"93.0233%"
12.34,"89.2857%"
10.69,"66.6667%"
13.26,"94.1176%"
9.98,"73.3333%"
10.74,"76.6667%"
10.17,"70.3704%"
10.19,"75.0000%"
10,"77.7778%"
9.27,"72.7273%"
10.27,"56.5217%"
9.76,"62.5000%"
9.81,"70.9091%"
9.24,"64.7059%"
9.88,"77.1429%"
10.08,"63.6364%"
10.49,"67.6471%"
9.24,"64.4444%"
10.06,"58.9286%"
7.91,"46.1538%"
9.6,"60.0000%"
8.95,"33.3333%"
10.55,"57.8947%"
9.6,"60.7143%"
9.05,"52.2727%"
9.78,"59.0909%"
10.13,"85.7143%"
8.2,"53.3333%"
10.3,"58.3333%"
11.08,"53.6585%"
8.59,"53.8462%"
9.86,"40.0000%"
8.57,"40.0000%"
9.08,"70.3704%"
8.81,"72.7273%"
6.44,"75.0000%"
9.97,"58.1395%"
11.98,"89.2857%"
12.24,"82.6923%"
11.13,"78.8462%"
13.43,"95.8333%"
12.9,"84.3137%"
12.82,"88.8889%"
14.05,"100.0000%"
8.38,"45.4545%"
8.95,"64.7059%"
10.45,"76.5432%"
10.59,"83.0986%"
11.92,"93.1034%"
12.6,"82.3529%"
10.92,"68.1818%"
10.99,"91.6667%"
11.25,"75.0000%"
10.88,"92.6829%"
10.49,"73.3333%"
10.66,"85.7143%"
11.15,"87.2727%"
10.72,"80.5556%"
11.44,"76.4706%"
9.17,"100.0000%"
9.55,"80.9524%"
9.39,"83.3333%"
10.71,"85.7143%"
11.08,"87.5000%"
9.97,"80.0000%"
10.72,"93.7500%"
11.3,"91.1765%"
10.63,"69.2308%"
10.56,"54.5455%"
10.75,"100.0000%"
9.53,"54.2857%"
9.33,"78.0000%"
9.55,"80.0000%"
9.47,"71.1538%"
9.11,"72.5490%"
9.75,"66.6667%"
8.41,"57.1429%"
11.32,"69.2308%"
9.08,"76.4706%"
11.25,"66.6667%"
10.9,"56.2500%"
10.17,"66.6667%"
10.18,"71.4286%"
10.76,"100.0000%"
10.53,"64.2857%"
12.59,"92.8571%"
11.24,"76.0000%"
9.71,"67.8571%"
8.84,"50.0000%"
9.5,"70.5882%"
9.91,"69.2308%"
10.13,"68.7500%"
9.42,"72.2222%"
7.84,"62.5000%"
9.11,"84.6154%"
9.17,"51.4286%"
9.04,"71.4286%"
9.13,"68.7500%"
9.53,"88.2353%"
9.44,"77.7778%"
9.53,"78.5714%"
9.87,"66.6667%"
10.05,"56.2500%"
9.14,"53.8462%"
9.71,"81.4815%"
10.22,"72.2222%"
10.04,"69.2308%"
9.02,"65.2174%"
8.73,"53.8462%"
8.35,"62.5000%"
9.17,"65.3846%"
7.29,"53.3333%"
10.32,"78.3784%"
9.67,"82.1429%"
11.49,"96.2963%"
9.15,"53.8462%"
8.96,"62.5000%"
8.88,"56.2500%"
9.97,"72.3404%"
9.64,"66.6667%"
9.33,"83.8710%"
9.6,"72.8814%"
9.93,"70.2703%"
9.43,"71.7949%"
9.47,"72.7273%"
9.53,"68.7500%"
10.2,"75.7576%"
9.64,"74.2857%"
9.21,"88.2353%"
10.14,"85.7143%"
9.86,"73.0769%"
9.8,"68.2927%"
9.92,"77.3585%"
9.64,"72.9730%"
10.46,"82.7586%"
10.04,"85.7143%"
9.52,"66.6667%"
10.19,"69.2308%"
10.03,"64.9123%"
9.99,"85.7143%"
9.08,"72.7273%"
9.42,"70.0000%"
10,"90.0000%"
10.51,"86.2069%"
9.68,"83.3333%"
10.34,"82.9787%"
9.59,"75.0000%"
9.63,"74.0741%"
9.68,"77.4194%"
10.38,"90.0000%"
9.04,"62.5000%"
9.68,"77.5000%"
9.46,"72.7273%"
9.83,"71.1538%"
10.16,"72.5000%"
9.29,"66.6667%"
10.12,"75.0000%"
10.51,"73.3333%"
10.49,"85.4545%"
10.51,"74.1935%"
10.23,"78.1250%"
10.48,"77.7778%"
10.15,"81.8182%"
10.12,"73.9130%"
10.06,"81.4815%"
10.2,"78.1250%"
10.28,"93.1034%"
10.01,"68.5185%"
10.46,"76.4706%"
10.18,"66.6667%"
10.09,"80.7692%"
8.6,"54.5455%"
10.13,"86.3636%"
9.67,"64.5833%"
9.64,"63.3333%"
9.85,"76.1905%"
10.21,"79.4118%"
9.91,"65.2174%"
9.68,"79.6875%"
10.29,"71.2329%"
9.55,"87.5000%"
10.18,"77.7778%"
11.9,"81.5789%"
11.94,"73.6842%"
12.78,"96.0000%"
9.74,"50.0000%"
8.41,"58.3333%"
8.81,"44.0000%"
9.06,"37.0370%"
8.14,"50.0000%"
8.54,"51.6129%"
7.44,"40.0000%"
10.58,"80.0000%"
8.79,"41.6667%"
7.9,"38.0952%"
8.52,"47.0588%"
8.1,"38.0952%"
8.1,"42.1053%"
8,"33.3333%"
7.64,"57.1429%"
8.4,"68.7500%"
8.57,"48.3871%"
7.87,"12.0000%"
8.16,"43.4783%"
10.25,"80.0000%"
8.53,"66.6667%"
7.43,"50.0000%"
9.18,"75.0000%"
9.06,"47.0588%"
8.22,"50.0000%"
8.98,"68.1818%"
9.2,"63.3333%"
8.22,"83.3333%"
9.71,"57.1429%"
8.06,"46.8750%"
7.22,"25.0000%"
8.59,"35.0000%"
8.7,"66.6667%"
8.15,"66.6667%"
9.63,"60.0000%"
8.98,"33.3333%"
8.06,"40.0000%"
8.92,"52.6316%"
8.58,"37.0370%"
8.17,"61.1111%"
8.74,"50.0000%"
7.83,"22.7273%"
9.15,"37.5000%"
7.96,"44.4444%"
10.29,"75.0000%"
7.92,"80.0000%"
8.7,"66.6667%"
8.35,"66.6667%"
7.97,"52.0000%"
8.1,"34.7826%"
8.52,"66.6667%"
9.38,"81.8182%"
10.73,"80.0000%"
9.38,"100.0000%"
10.21,"100.0000%"
8.19,"35.7143%"
11.87,"100.0000%"
9.06,"90.9091%"
11.27,"71.4286%"
11,"50.0000%"
10.31,"75.0000%"
8.54,"60.0000%"
8.51,"75.0000%"
10.4,"55.0000%"
9.35,"81.8182%"
10.28,"66.6667%"
10.03,"65.0000%"
13.17,"100.0000%"
8.55,"72.2222%"
7.79,"38.4615%"
9.06,"62.5000%"
9.63,"80.0000%"
8.35,"58.3333%"
6.36,"60.0000%"
8.77,"64.4444%"
9.65,"60.0000%"
8.97,"81.8182%"
6.97,"63.6364%"
15.61,"100.0000%"
14.73,"100.0000%"
15.64,"95.0000%"
17.04,"100.0000%"
15.41,"95.2381%"
16.88,"100.0000%"
15.37,"96.2963%"
15.24,"100.0000%"
15.85,"96.0000%"
15.85,"100.0000%"
15.51,"100.0000%"
14.5,"85.7143%"
15.29,"100.0000%"
13.34,"92.8571%"
15.5,"100.0000%"
14.88,"81.8182%"
15.17,"89.4737%"
15.63,"100.0000%"
11.41,"100.0000%"
14.2,"100.0000%"
8.68,"71.4286%"
8.33,"66.6667%"
7.31,"51.8519%"
8.57,"84.3750%"
8.98,"66.6667%"
7.2,"47.3684%"
8.43,"59.3750%"
7.72,"66.6667%"
9.67,"68.9655%"
8.69,"60.0000%"
8.5,"70.3704%"
8.29,"58.3333%"
8.76,"69.2308%"
7.7,"47.5000%"
9.29,"67.8571%"
7.83,"60.5263%"
8.1,"56.6667%"
9.28,"60.0000%"
8.15,"77.1429%"
9.29,"33.3333%"
7.94,"56.0000%"
8.67,"66.6667%"
8.58,"56.5217%"
8.44,"50.0000%"
9.01,"50.0000%"
9,"50.0000%"
8.6,"70.8333%"
8.96,"65.0000%"
9.15,"75.0000%"
9.01,"58.3333%"
9.08,"61.7647%"
9.71,"70.9677%"
8.35,"65.3846%"
8.26,"61.5385%"
8.6,"71.4286%"
9.16,"57.1429%"
8.27,"57.5758%"
8,"25.9259%"
7.04,"42.8571%"
7.05,"35.4839%"
9.75,"81.8182%"
8.46,"60.0000%"
8.61,"48.4848%"
7.64,"63.3333%"
8.21,"62.1622%"
9.93,"66.6667%"
8.38,"66.6667%"
8.81,"58.3333%"
7.91,"55.8824%"
8.43,"60.0000%"
8.61,"51.4286%"
8.53,"71.8750%"
8.49,"54.5455%"
8.98,"64.0000%"
8.66,"47.8261%"
8.22,"72.2222%"
9.5,"100.0000%"
8.71,"44.4444%"
8.68,"45.4545%"
8.43,"84.6154%"
7.33,"64.0000%"
8.43,"70.5882%"
9.57,"58.3333%"
9.69,"65.0000%"
8.72,"35.7143%"
8.89,"50.0000%"
9.54,"66.6667%"
8.94,"75.0000%"
8.56,"66.6667%"
8.52,"47.0588%"
8.21,"40.7407%"
7.89,"60.0000%"
9.78,"70.0000%"
9.44,"52.5000%"
7.71,"41.6667%"
8.27,"82.3529%"
7.76,"40.0000%"
7.67,"46.1538%"
7.49,"51.6129%"
6.11,"33.3333%"
9.43,"44.4444%"
8.11,"57.1429%"
9.6,"100.0000%"
8.51,"68.9655%"
8.24,"47.0588%"
8.43,"45.1613%"
7.13,"37.5000%"
7.32,"27.7778%"
8.07,"31.8182%"
8.34,"28.9474%"
8.58,"55.5556%"
8.16,"50.0000%"
7.58,"41.1765%"
9.24,"69.2308%"
7.73,"66.6667%"
7.38,"0.0000%"
7,"14.8148%"
9.71,"44.4444%"
7.09,"75.0000%"
10.48,"57.1429%"
10.5,"100.0000%"
9.72,"61.5385%"
11.45,"100.0000%"
10.44,"75.0000%"
10.78,"57.1429%"
8.43,"66.6667%"
9.22,"57.1429%"
9.33,"100.0000%"
9.24,"66.6667%"
8.11,"41.1765%"
9.93,"75.0000%"
6.55,"0.0000%"
9.63,"60.0000%"
6.6,"0.0000%"
7.54,"60.0000%"
7.9,"33.3333%"
9.75,"50.0000%"
7.77,"32.0000%"
7.33,"42.1053%"
8.8,"57.1429%"
8.72,"51.8519%"
8.56,"72.2222%"
7.91,"65.0000%"
7.78,"52.7778%"
8.3,"39.3939%"
8.24,"61.1111%"
8.67,"60.9524%"
6.57,"23.0769%"
8.59,"62.5000%"
8.44,"29.2683%"
8.85,"25.0000%"
8.68,"80.0000%"
7.94,"29.4118%"
8.93,"87.5000%"
9.02,"73.3333%"
8.11,"47.3684%"
8.09,"63.6364%"
7.53,"57.8947%"
7.75,"33.3333%"
8.11,"75.0000%"
8.29,"65.6250%"
8.45,"45.4545%"
8.67,"62.9630%"
9.03,"65.3846%"
8.26,"62.5000%"
8.12,"77.7778%"
8.38,"60.4651%"
8.52,"68.4211%"
8.74,"56.5217%"
8.46,"71.8750%"
8.82,"75.0000%"
8.49,"64.0000%"
8.95,"61.1111%"
7.96,"77.7778%"
7.08,"27.2727%"
7.42,"23.0769%"
7.28,"13.7931%"
10.89,"89.2857%"
10.7,"83.3333%"
10.36,"73.5294%"
10.89,"88.8889%"
11.11,"81.8182%"
11.22,"84.8485%"
10.69,"75.0000%"
10.29,"74.2857%"
11.14,"80.6452%"
10.77,"85.2941%"
10.75,"75.0000%"
11.02,"81.8182%"
11.66,"100.0000%"
11.18,"91.4894%"
11.78,"83.7209%"
10.95,"84.2105%"
10.52,"54.5455%"
8.28,"40.0000%"
8.18,"0.0000%"
7,"0.0000%"
12.93,"75.0000%"
6.66,"0.0000%"
7.89,"50.0000%"
7.95,"40.3509%"
8.31,"44.4444%"
6.49,"27.1605%"
8.38,"0.0000%"
7.93,"36.3636%"
7.97,"23.3333%"
6.33,"25.0000%"
7.82,"51.0204%"
8.48,"68.0000%"
8.43,"58.3333%"
8.73,"63.0435%"
8.23,"45.2381%"
8.49,"58.3333%"
7.96,"39.1304%"
8.94,"69.0476%"
9.2,"66.6667%"
8.55,"63.6364%"
8.72,"52.9412%"
7.05,"41.0000%"
8.41,"53.0303%"
7.09,"41.1765%"
8.42,"70.9677%"
8.76,"61.2903%"
7.98,"50.0000%"
7.29,"62.9630%"
8.69,"65.0000%"
7.59,"50.0000%"
7.99,"48.2759%"
8.72,"75.0000%"
8.38,"39.2857%"
7.41,"45.1613%"
7.87,"35.7143%"
9.8,"62.1622%"
8.29,"48.0000%"
8.57,"64.2857%"
8.88,"100.0000%"
6.47,"40.0000%"
7.72,"75.0000%"
8.71,"81.4815%"
8.26,"64.7059%"
8.62,"56.0976%"
8.74,"56.5217%"
9.55,"50.0000%"
8.93,"68.7500%"
7.47,"64.2857%"
8.07,"25.0000%"
3.89,"0.0000%"
6.82,"0.0000%"
7.27,"6.8182%"
7.4,"23.5294%"
8.11,"66.6667%"
8.16,"25.0000%"
12.55,"84.6154%"
13.88,"91.8919%"
13.24,"94.2857%"
13,"87.8049%"
12.7,"85.7143%"
12.99,"89.7436%"
12.69,"72.2222%"
13.04,"73.2824%"
7.37,"40.0000%"
12.45,"100.0000%"
11.67,"79.1667%"
12.73,"81.5068%"
14.32,"96.6667%"
15.08,"90.9091%"
14.56,"95.9184%"
14.56,"96.9925%"
14.04,"100.0000%"
14.29,"90.6977%"
15.76,"100.0000%"
13.46,"92.3077%"
13.66,"84.6154%"
14.7,"100.0000%"
13.53,"100.0000%"
6.84,"66.6667%"
8.69,"46.1538%"
8.43,"0.0000%"
8.62,"75.0000%"
8.83,"52.9412%"
10.4,"30.5556%"
7.28,"50.0000%"
8.1,"50.0000%"
6.62,"54.5455%"
6.29,"50.0000%"
8.46,"47.0588%"
9.73,"85.7143%"
9.25,"73.0769%"
8.45,"66.6667%"
8.64,"50.0000%"
9.17,"64.7059%"
7.8,"60.0000%"
8.31,"33.3333%"
8.91,"52.9412%"
10.07,"62.5000%"
8.21,"50.0000%"
8.12,"36.3636%"
7.11,"26.3158%"
8.26,"17.6471%"
6.82,"33.3333%"
5.47,"0.0000%"
7.95,"35.2941%"
6.82,"0.0000%"
8.96,"66.6667%"
9.08,"79.3103%"
7.97,"27.2727%"
7.68,"20.0000%"
10.03,"71.4286%"
7.29,"0.0000%"
8.21,"0.0000%"
10,"80.0000%"
11.59,"86.0465%"
10.07,"78.9474%"
10.75,"79.3103%"
9.54,"75.8621%"
10.49,"74.2857%"
10.37,"73.1707%"
10.36,"73.4694%"
10.43,"79.4118%"
10.49,"71.4286%"
10.98,"87.7193%"
10.78,"84.0000%"
11.45,"88.3721%"
11.05,"84.6154%"
11.01,"88.8889%"
12.08,"88.0000%"
11.72,"91.3043%"
11.8,"87.5000%"
11.38,"83.3333%"
11.32,"81.8182%"
11.67,"87.5000%"
10.96,"79.3103%"
12.32,"86.9565%"
11.71,"96.0000%"
12.59,"94.5455%"
11.61,"80.0000%"
12.21,"82.5397%"
12.55,"96.7742%"
11.65,"85.7143%"
12.83,"100.0000%"
12.74,"94.2857%"
12.52,"95.4545%"
13.47,"100.0000%"
11.64,"75.0000%"
10,"75.0000%"
10.05,"86.1111%"
10.22,"84.3750%"
10.08,"65.9574%"
10.78,"87.0370%"
10.83,"80.7692%"
9.88,"71.4286%"
10.8,"82.6923%"
11.09,"90.0000%"
9.57,"77.0833%"
9.85,"75.0000%"
10.48,"78.5714%"
9,"64.2857%"
10.71,"75.0000%"
10.81,"84.6154%"
11.79,"90.6250%"
11.28,"81.2500%"
12.84,"89.6552%"
10.45,"96.5517%"
10.8,"87.0968%"
11.98,"85.1852%"
10.95,"79.3103%"
11.67,"96.0000%"
11.79,"88.4615%"
11.7,"88.8889%"
11.4,"91.8919%"
11.52,"90.9091%"
10.76,"84.8485%"
10.79,"92.8571%"
11.55,"87.0968%"
11.92,"88.5714%"
11.56,"87.0968%"
11.25,"96.4286%"
12.49,"92.5926%"
11.83,"85.2941%"
11.99,"85.1852%"
13.02,"95.0000%"
11.84,"100.0000%"
12.29,"94.4444%"
10.03,"100.0000%"
10.77,"77.7778%"
10.13,"82.3529%"
8.94,"68.1319%"
8.74,"61.9048%"
9.2,"72.0930%"
8.93,"76.0870%"
8.7,"74.0741%"
10.67,"84.6154%"
8.63,"75.0000%"
9.42,"83.6735%"
10.45,"77.5000%"
10.11,"71.1111%"
8.92,"57.5758%"
9.24,"69.7674%"
10.79,"83.3333%"
9.07,"75.7576%"
10.11,"78.5714%"
9.11,"65.2174%"
9.01,"71.4286%"
9.28,"60.7143%"
8.94,"82.1429%"
9.68,"71.4286%"
8.52,"68.7500%"
9.34,"57.8947%"
10.05,"65.5172%"
9.48,"78.9474%"
9.67,"77.4194%"
9.69,"70.3704%"
9.62,"53.8462%"
11.02,"87.8049%"
11.11,"75.0000%"
10.76,"77.5862%"
12.29,"86.9565%"
11.44,"77.7778%"
11.37,"87.1795%"
10.81,"82.5000%"
11.11,"88.0000%"
11.43,"93.3333%"
11.3,"77.2727%"
11.4,"76.5957%"
12.56,"60.0000%"
11.39,"96.6667%"
10.88,"81.2500%"
10.46,"90.9091%"
10.08,"77.3585%"
10.22,"82.4561%"
10.29,"85.1064%"
10.47,"84.9057%"
10.66,"67.7419%"
10.71,"84.6154%"
11.57,"86.8421%"
10.43,"77.1429%"
10.93,"79.4872%"
10.5,"86.8421%"
9.83,"74.2857%"
12.35,"86.6667%"
9.92,"71.0526%"
11.83,"78.9474%"
9.96,"76.9231%"
10.89,"78.8732%"
10.61,"77.9661%"
10.03,"84.0000%"
10.05,"71.0526%"
11.47,"95.0000%"
12.47,"91.0448%"
10.21,"90.0000%"
11.35,"88.8889%"
11.9,"91.2281%"
11.49,"88.2353%"
10.76,"88.4615%"
11.09,"84.3750%"
11.83,"84.8485%"
11.21,"81.4286%"
10.83,"77.4194%"
10.59,"90.9091%"
12,"84.3750%"
10.97,"75.8621%"
10.95,"76.6667%"
11.75,"77.4194%"
11.86,"84.6154%"
11.23,"78.9474%"
10.99,"86.1111%"
12.13,"87.8788%"
12.32,"89.2857%"
12.03,"82.6087%"
10.6,"83.8710%"
12.51,"81.2500%"
11.49,"85.2941%"
11.07,"75.6757%"
11.52,"87.5000%"
11.43,"94.1176%"
13.53,"91.6667%"
13.41,"92.1053%"
12.22,"100.0000%"
13.04,"93.7500%"
12.97,"91.6667%"
13.94,"100.0000%"
14.82,"100.0000%"
14.75,"86.6667%"
14.47,"88.8889%"
16.19,"100.0000%"
14.1,"90.9091%"
14.33,"90.9091%"
13.65,"84.6154%"
14.42,"97.4359%"
14.51,"100.0000%"
15.1,"100.0000%"
15.33,"96.4286%"
14.73,"97.2222%"
14.29,"100.0000%"
14.96,"91.8919%"
14.33,"92.5926%"
15.07,"88.8889%"
15.1,"96.7742%"
16.2,"92.0000%"
15.28,"94.4444%"
14.92,"92.8571%"
14.92,"100.0000%"
16.17,"100.0000%"
14.82,"90.9091%"
13.73,"100.0000%"
12.37,"91.3978%"
12.66,"100.0000%"
13.05,"100.0000%"
11.67,"77.7778%"
13.36,"95.6522%"
10.7,"91.3043%"
11.94,"92.5926%"
12.25,"87.5000%"
12.22,"92.5926%"
12.43,"92.5926%"
12.52,"87.5000%"
12.93,"91.8919%"
12.32,"91.3043%"
12.79,"90.9091%"
13.37,"88.8889%"
12.56,"96.5517%"
12.79,"100.0000%"
12.38,"73.6842%"
12.68,"90.4762%"
11.55,"78.7234%"
12.39,"93.3333%"
12.62,"90.2439%"
12.61,"91.6667%"
11.97,"92.8571%"
11.94,"100.0000%"
12.17,"85.0000%"
13.68,"92.3077%"
13.14,"86.6667%"
10.34,"70.5882%"
13.16,"100.0000%"
12.09,"86.1111%"
11.6,"90.9091%"
9.2,"53.8106%"
9.23,"61.4286%"
9.21,"65.0794%"
9.14,"60.5769%"
8.99,"61.8644%"
9.25,"53.9130%"
9.28,"51.4286%"
9.12,"59.0909%"
9.49,"63.7681%"
8.96,"42.8571%"
9.39,"57.4074%"
9.71,"45.1613%"
8.99,"41.3043%"
9.53,"42.5743%"
9.22,"55.8824%"
8.83,"77.7778%"
9.33,"44.6429%"
9.34,"43.6782%"
8.63,"64.7059%"
8.71,"61.8182%"
9.69,"67.3469%"
9.16,"56.4103%"
9.01,"62.1622%"
9.41,"60.6061%"
8.55,"61.1111%"
9.85,"71.7949%"
8.51,"52.7778%"
8.6,"59.4595%"
9.07,"48.6486%"
8.74,"54.8387%"
9.09,"51.3514%"
8.98,"57.5000%"
7.81,"41.4634%"
8.79,"50.0000%"
8.89,"64.7059%"
8.4,"54.3860%"
8.49,"58.3333%"
8.58,"70.2703%"
8.59,"51.1111%"
8.95,"70.9677%"
9.03,"69.2308%"
9.39,"57.1429%"
9.33,"81.8182%"
8.43,"50.0000%"
9.11,"70.0000%"
7.86,"50.0000%"
8.78,"67.5676%"
8.19,"36.3636%"
7.56,"50.0000%"
8.05,"50.0000%"
9.05,"51.2195%"
8.81,"67.6471%"
9.15,"63.6364%"
8.81,"75.0000%"
8.36,"60.9756%"
8.33,"58.8235%"
8.49,"53.5714%"
9.45,"78.5714%"
10.13,"88.2353%"
10.96,"94.7368%"
9.73,"66.6667%"
9.82,"51.6129%"
8.51,"54.5455%"
14.92,"90.0000%"
13.45,"92.8571%"
14.94,"93.3333%"
14,"90.9091%"
14.28,"90.0000%"
13.96,"100.0000%"
15.14,"94.4444%"
14.93,"94.7368%"
14.53,"100.0000%"
15.14,"100.0000%"
6.4,"0.0000%"
5.9,"0.0000%"
9.01,"61.5385%"
8.03,"34.6154%"
7.99,"52.0000%"
8.54,"66.6667%"
8.65,"53.8462%"
7.98,"46.6667%"
8.13,"30.5556%"
7.61,"20.8333%"
7.5,"0.0000%"
6.91,"0.0000%"
10.84,"84.2105%"
12.08,"82.3529%"
10.91,"77.7778%"
12.75,"90.0000%"
11.72,"88.8889%"
14.71,"100.0000%"
14.09,"93.5484%"
13.07,"82.6923%"
13.44,"91.1111%"
13.39,"89.1304%"
12.54,"85.7143%"
11.3,"88.8889%"
11.8,"86.7925%"
10.73,"81.2500%"
12.69,"88.8889%"
13.15,"95.8333%"
12.99,"95.6522%"
13,"97.5000%"
11.3,"86.3636%"
12.49,"86.7925%"
13.18,"88.3721%"
12.41,"91.4894%"
11.5,"76.9231%"
12.56,"86.1111%"
12.57,"82.8571%"
12.32,"83.3333%"
12.07,"88.0000%"
12.95,"100.0000%"
11.38,"86.9565%"
10.88,"76.9231%"
10.05,"86.8421%"
10.68,"88.2353%"
10.55,"77.2727%"
10.41,"71.8750%"
10.42,"76.6667%"
11.58,"76.9231%"
10.38,"89.6552%"
10.69,"88.8889%"
9.77,"77.7778%"
10.61,"100.0000%"
11.23,"76.9231%"
10.54,"88.2353%"
10.05,"80.7692%"
11.13,"84.6154%"
9.89,"80.0000%"
9.63,"70.5882%"
10.31,"86.4865%"
11.24,"94.4444%"
9.15,"69.2308%"
10.62,"72.5000%"
10.28,"85.3659%"
11.28,"84.0909%"
9.43,"75.8621%"
9.02,"68.9655%"
9.55,"62.5000%"
10.41,"76.4706%"
8.53,"66.6667%"
9.36,"77.7778%"
9.18,"61.5385%"
9.52,"78.0488%"
9.84,"76.4706%"
8.89,"69.6970%"
9.92,"69.2308%"
9.58,"53.3333%"
9.19,"64.8649%"
8.79,"67.6471%"
9.01,"75.6098%"
8.69,"64.8649%"
8.9,"81.8182%"
8.84,"60.0000%"
8.65,"82.3529%"
9.11,"48.4848%"
9.84,"82.0000%"
9.55,"75.7576%"
9.64,"60.0000%"
9.47,"60.0000%"
10.15,"53.8462%"
8.88,"66.6667%"
9.56,"57.1429%"
9.22,"69.2308%"
11,"80.0000%"
10.43,"85.7143%"
8.98,"57.8947%"
8.92,"55.5556%"
9.22,"62.5000%"
8.65,"55.0000%"
9.23,"51.7241%"
10.28,"67.8571%"
9.8,"77.2727%"
10.21,"82.6087%"
9.56,"75.0000%"
10.1,"69.0722%"
10.12,"85.7143%"
10.39,"74.1935%"
9.76,"86.2069%"
9.12,"59.2593%"
8.87,"75.0000%"
8.67,"53.1250%"
9.19,"54.1667%"
10,"68.1818%"
9.78,"36.3636%"
9.1,"85.0000%"
9.4,"72.0000%"
9.37,"80.0000%"
9.41,"71.4286%"
9.04,"66.6667%"
10.23,"75.8621%"
8.4,"71.4286%"
9.67,"76.6667%"
10.72,"88.2353%"
9.14,"77.7778%"
10.07,"50.0000%"
9.26,"60.0000%"
9,"79.3103%"
10.43,"80.0000%"
9.48,"78.1250%"
9.23,"70.0000%"
8.58,"73.3333%"
8.43,"71.4286%"
9.85,"57.1429%"
8.69,"50.0000%"
9.4,"74.1935%"
9.46,"75.0000%"
9.04,"53.3333%"
8.89,"55.2632%"
10.14,"58.3333%"
8.9,"66.6667%"
9.94,"66.6667%"
11.35,"94.2857%"
11.87,"94.2857%"
9.99,"83.3333%"
11.07,"82.7586%"
10.42,"100.0000%"
8.75,"66.6667%"
9.61,"83.3333%"
9.39,"100.0000%"
9.87,"100.0000%"
9.19,"57.1429%"
11.11,"96.7742%"
10.13,"97.2973%"
9.54,"72.4138%"
9.72,"86.1111%"
10.17,"80.5556%"
10.51,"88.2353%"
11.33,"88.4615%"
10.09,"70.5882%"
10.27,"76.6667%"
10.24,"78.2609%"
10.48,"75.0000%"
10.97,"80.0000%"
9.48,"72.0000%"
11.29,"90.0000%"
9.17,"79.4872%"
10.42,"86.3636%"
10.49,"78.5714%"
10.68,"84.8485%"
10.76,"91.6667%"
10.45,"91.3043%"
10.86,"82.7586%"
10.83,"91.6667%"
9.49,"79.1667%"
11.01,"80.6452%"
9.97,"74.3590%"
10.7,"75.0000%"
8.95,"70.8333%"
10.22,"87.0968%"
10.6,"78.5714%"
10.8,"82.7586%"
10.65,"81.2500%"
10.69,"76.9231%"
10.43,"77.5510%"
10.36,"73.0769%"
10.28,"75.8621%"
10.68,"80.6452%"
9.37,"71.4286%"
10.04,"73.3333%"
10.29,"60.0000%"
8.68,"37.5000%"
10.29,"83.3333%"
10.71,"100.0000%"
10.58,"50.0000%"
9.56,"66.6667%"
9.73,"66.6667%"
10.15,"100.0000%"
10.55,"80.0000%"
9.89,"85.7143%"
8.45,"60.0000%"
10.29,"66.6667%"
8.05,"57.1429%"
8.23,"50.0000%"
8.38,"100.0000%"
7.5,"42.8571%"
8.05,"66.6667%"
9.28,"80.0000%"
9.77,"77.7778%"
9.13,"60.0000%"
9.86,"75.0000%"
10.71,"73.5294%"
9.67,"70.5882%"
10.86,"94.1176%"
10.6,"81.8182%"
10.34,"85.7143%"
10.37,"87.5000%"
10.81,"100.0000%"
11.39,"91.8919%"
11.42,"94.4444%"
10.59,"86.8421%"
10.71,"94.2857%"
12.12,"81.6667%"
12.1,"83.3333%"
12.62,"87.5000%"
12.03,"88.4615%"
10.95,"84.2105%"
11.92,"96.2963%"
12.53,"90.9091%"
12.05,"92.8571%"
12.06,"84.6154%"
11.97,"93.1034%"
12.27,"87.1795%"
11.89,"82.8571%"
12.81,"84.2105%"
12.53,"87.6923%"
12.13,"90.6250%"
14.27,"88.2353%"
13.06,"83.3333%"
11.74,"83.3333%"
12.55,"91.6667%"
13.35,"94.1176%"
13.24,"89.7436%"
13.95,"95.0000%"
13.43,"97.7273%"
12.83,"88.5714%"
12.61,"93.3333%"
12.97,"91.6667%"
13.09,"100.0000%"
12.53,"94.8718%"
12.98,"95.4545%"
11.48,"90.9091%"
12.62,"80.0000%"
10.38,"86.0465%"
11.55,"85.1852%"
10.55,"90.0000%"
12,"88.2353%"
12.7,"80.9524%"
10.87,"81.1321%"
10.54,"78.7234%"
11.3,"87.5000%"
12.12,"85.2941%"
11.71,"85.7143%"
11.27,"95.2381%"
12.91,"100.0000%"
11.82,"91.0256%"
11.86,"96.5517%"
11.95,"100.0000%"
13.05,"91.8919%"
10.79,"86.2069%"
11.63,"84.8485%"
12.07,"93.3333%"
11.75,"85.0000%"
11.44,"97.0588%"
12.19,"85.7143%"
13.18,"100.0000%"
12.79,"73.3333%"
10.83,"95.5224%"
11.21,"91.9355%"
12.45,"84.2105%"
11.75,"84.6154%"
10.89,"78.3784%"
10.69,"74.4681%"
10.36,"67.8571%"
10.97,"80.0000%"
10.46,"75.4098%"
10.04,"79.0698%"
